k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.2,0.4,1.0,0.2,0.2,5.708,10.216,9.034,21.5178,84.5985,94.6101,29.8888,21.6773,39.175
0.2,0.4,1.0,0.2,0.4,5.558,8.842,10.558,23.3774,59.1193,105.073,27.3829,28.161,41.7757
0.2,0.4,1.0,0.2,0.6,5.462,8.018,11.478,18.5857,49.5728,124.739,21.8133,26.7146,46.1277
0.2,0.4,1.0,0.2,0.8,5.512,7.014,12.432,22.082,36.4627,130.659,19.3475,32.2894,44.8657
0.2,0.4,1.0,0.2,1.0,5.42,6.222,13.316,19.2381,30.2172,145.872,16.4477,30.9432,46.0499
0.2,0.4,1.0,0.4,0.2,6.826,10.588,7.544,29.7833,82.3309,70.0642,37.0785,25.2451,37.6915
0.2,0.4,1.0,0.4,0.4,6.83,9.322,8.806,28.943,63.1165,79.6156,30.6981,31.8607,42.7079
0.2,0.4,1.0,0.4,0.6,6.698,8.474,9.786,30.2513,50.1536,87.8639,28.5022,35.9252,42.5425
0.2,0.4,1.0,0.4,0.8,6.886,7.318,10.754,29.4399,43.2474,92.9554,26.3449,37.3226,44.6155
0.2,0.4,1.0,0.4,1.0,6.522,6.71,11.726,25.9895,31.4769,116.055,20.3641,39.7365,44.243
0.2,0.4,1.0,0.6,0.2,7.516,11.062,6.38,37.0478,90.6354,45.9715,42.3006,28.1823,33.794
0.2,0.4,1.0,0.6,0.4,7.736,9.776,7.446,38.5354,70.4347,53.474,39.6842,32.3144,37.8837
0.2,0.4,1.0,0.6,0.6,7.856,8.662,8.44,43.1736,53.4627,59.6537,35.5625,38.7609,38.636
0.2,0.4,1.0,0.6,0.8,7.742,7.822,9.394,40.1678,41.826,74.0629,31.6253,42.3203,39.1304
0.2,0.4,1.0,0.6,1.0,7.762,6.998,10.198,38.0775,35.7776,84.3275,28.4725,42.6344,40.9062
0.2,0.4,1.0,0.8,0.2,8.216,11.496,5.246,44.0294,90.3988,35.3121,45.071,28.1131,33.0501
0.2,0.4,1.0,0.8,0.4,8.354,9.952,6.652,43.3794,69.2201,45.4578,42.3216,33.5503,36.2037
0.2,0.4,1.0,0.8,0.6,8.57,8.976,7.412,47.9249,56.8892,48.0744,40.643,36.7467,37.2704
0.2,0.4,1.0,0.8,0.8,8.678,8.198,8.082,49.5013,46.1391,56.7047,36.5328,41.2028,37.1962
0.2,0.4,1.0,0.8,1.0,8.714,7.416,8.828,48.4251,39.1332,64.6557,33.6483,44.4317,36.9174
0.2,0.4,1.0,1.0,0.2,8.828,11.578,4.552,48.5435,97.1382,23.4783,52.6447,24.6502,29.2294
0.2,0.4,1.0,1.0,0.4,9.132,10.226,5.6,58.2952,75.0049,28.5331,47.2887,33.1651,29.7339
0.2,0.4,1.0,1.0,0.6,9.156,9.376,6.426,55.7832,61.6179,35.9164,46.1036,34.705,33.6371
0.2,0.4,1.0,1.0,0.8,9.37,8.41,7.178,59.8047,49.8736,42.6196,41.5534,40.453,32.9489
0.2,0.4,1.0,1.0,1.0,9.594,7.542,7.822,61.5443,38.862,50.8881,37.3267,45.0238,33.1067
0.2,0.6,0.2,0.2,0.2,10.122,6.236,8.6,67.0492,37.2067,90.4369,34.388,33.3134,26.0565
0.2,0.6,0.2,0.2,0.4,9.766,5.452,9.74,60.4281,28.7051,106.598,28.0599,37.3939,27.7851
0.2,0.6,0.2,0.2,0.6,9.806,4.638,10.514,58.4212,22.3116,111.336,22.7332,44.0037,28.3327
0.2,0.6,0.2,0.2,0.8,9.54,4.202,11.216,54.7098,19.2958,129.039,20.6362,39.9753,28.9703
0.2,0.6,0.2,0.2,1.0,9.558,3.608,11.792,53.5417,12.828,131.78,17.0749,47.3848,27.5696
0.2,0.6,0.2,0.4,0.2,11.75,6.116,7.092,80.6648,40.5717,60.3963,40.8647,38.6904,20.7328
0.2,0.6,0.2,0.4,0.4,11.47,5.54,7.948,74.1654,31.7719,72.7027,31.894,45.6517,24.2386
0.2,0.6,0.2,0.4,0.6,11.502,4.682,8.774,79.8697,21.2634,74.8606,27.2802,53.0796,22.7476
0.2,0.6,0.2,0.4,0.8,11.362,4.19,9.406,76.3877,18.07,81.905,25.5002,52.3778,25.0449
0.2,0.6,0.2,0.4,1.0,11.39,3.612,9.956,77.8015,11.9293,89.7055,20.5785,58.6184,22.1893
0.2,0.6,0.2,0.6,0.2,12.894,6.11,5.954,94.8525,37.0881,45.0941,42.8093,41.3799,18.3979
0.2,0.6,0.2,0.6,0.4,12.726,5.464,6.768,91.8907,30.2692,52.5513,35.5663,46.9403,21.2421
0.2,0.6,0.2,0.6,0.6,12.766,4.718,7.474,93.5744,22.7159,57.5524,32.3968,49.7765,22.0097
0.2,0.6,0.2,0.6,0.8,12.898,4.0,8.06,91.0617,18.1924,68.3972,25.8016,57.425,19.0521
0.2,0.6,0.2,0.6,1.0,12.758,3.75,8.45,92.4884,13.1097,72.0837,22.1077,59.3135,20.8422
0.2,0.6,0.2,0.8,0.2,13.99,6.044,4.924,112.812,39.489,30.4471,43.5075,40.6686,15.5545
0.2,0.6,0.2,0.8,0.4,13.876,5.488,5.594,108.077,30.0139,35.4521,40.251,45.6389,18.443
0.2,0.6,0.2,0.8,0.6,13.816,4.692,6.45,114.888,21.0953,40.5085,33.6166,51.3615,17.8804
0.2,0.6,0.2,0.8,0.8,13.99,4.072,6.896,115.854,16.1872,45.9651,29.7081,55.6042,16.7891
0.2,0.6,0.2,0.8,1.0,14.134,3.67,7.154,113.8,12.7947,51.3891,26.5894,57.9593,17.5639
0.2,0.6,0.2,1.0,0.2,14.688,6.226,4.044,124.604,39.2214,21.3448,47.4434,37.0398,14.0361
0.2,0.6,0.2,1.0,0.4,14.666,5.528,4.764,129.037,31.6806,24.5574,42.2268,41.9711,14.2691
0.2,0.6,0.2,1.0,0.6,14.918,4.622,5.418,133.322,22.1835,27.9071,36.981,46.9041,15.513
0.2,0.6,0.2,1.0,0.8,15.106,4.166,5.686,134.428,17.4293,30.9293,35.4032,49.0313,15.2767
0.2,0.6,0.2,1.0,1.0,15.068,3.672,6.218,130.881,15.1146,35.6979,31.5474,52.3819,16.3282
0.2,0.6,0.4,0.2,0.2,9.16,7.158,8.64,52.8561,42.7225,93.9463,36.4216,29.5607,30.3596
0.2,0.6,0.4,0.2,0.4,8.852,6.326,9.78,50.2907,33.9196,105.386,29.6395,35.7429,30.9236
0.2,0.6,0.4,0.2,0.6,8.764,5.622,10.572,48.5895,28.8167,107.568,26.0549,39.8387,32.7237
0.2,0.6,0.4,0.2,0.8,8.556,4.83,11.572,45.3335,20.0853,124.766,21.7039,42.3807,31.9271
0.2,0.6,0.4,0.2,1.0,8.628,4.146,12.184,47.3684,15.664,131.229,18.7759,45.1207,30.0773
0.2,0.6,0.4,0.4,0.2,10.37,7.298,7.29,62.5181,47.9291,66.066,38.619,38.3153,25.9134
0.2,0.6,0.4,0.4,0.4,10.298,6.534,8.126,60.9631,38.562,69.1925,36.1672,42.3672,28.2111
0.2,0.6,0.4,0.4,0.6,10.318,5.662,8.978,61.7844,27.2142,86.8071,28.777,47.0531,27.3713
0.2,0.6,0.4,0.4,0.8,10.13,5.024,9.804,58.8789,21.3822,89.8493,25.2414,51.5947,29.2131
0.2,0.6,0.4,0.4,1.0,10.054,4.454,10.45,61.5903,17.7794,96.8612,22.9474,54.2241,25.8173
0.2,0.6,0.4,0.6,0.2,11.554,7.342,6.062,78.5201,46.7105,47.7216,43.223,39.8894,21.5158
0.2,0.6,0.4,0.6,0.4,11.504,6.452,7.002,75.7695,37.154,54.3948,39.7697,41.8727,25.8027
0.2,0.6,0.4,0.6,0.6,11.42,5.772,7.766,75.8914,28.6533,59.3219,34.5328,49.0704,25.5678
0.2,0.6,0.4,0.6,0.8,11.5,5.166,8.292,80.018,22.6718,64.0188,30.1473,53.8437,23.759
0.2,0.6,0.4,0.6,1.0,11.528,4.58,8.85,74.0894,18.2401,73.6468,27.12,56.5643,24.4319
0.2,0.6,0.4,0.8,0.2,12.348,7.54,5.07,90.035,50.1246,32.4059,48.7776,37.6349,18.409
0.2,0.6,0.4,0.8,0.4,12.532,6.648,5.778,91.6683,39.1825,35.6119,43.7227,42.5011,21.6492
0.2,0.6,0.4,0.8,0.6,12.452,5.838,6.668,93.8434,29.8795,40.2904,40.7968,46.6975,21.6034
0.2,0.6,0.4,0.8,0.8,12.608,5.18,7.17,92.5635,25.4545,45.0512,36.0667,50.4636,23.0395
0.2,0.6,0.4,0.8,1.0,12.762,4.568,7.628,96.342,16.7829,53.5848,29.6545,57.268,20.8269
0.2,0.6,0.4,1.0,0.2,13.26,7.564,4.134,101.956,49.8175,22.8137,52.2258,34.2356,17.3491
0.2,0.6,0.4,1.0,0.4,13.128,6.658,5.172,101.394,37.9289,28.2509,46.8795,40.5431,19.8946
0.2,0.6,0.4,1.0,0.6,13.464,5.904,5.59,109.071,30.1832,30.9117,41.7761,43.9061,20.3393
0.2,0.6,0.4,1.0,0.8,13.468,5.266,6.224,107.76,25.0173,36.9638,35.9073,50.2757,20.0505
0.2,0.6,0.4,1.0,1.0,13.592,4.702,6.664,104.759,21.0954,40.8769,36.0465,50.2314,21.4608
0.2,0.6,0.6,0.2,0.2,7.946,8.096,8.916,38.981,55.9747,94.9388,36.7046,26.9914,32.461
0.2,0.6,0.6,0.2,0.4,7.914,7.168,9.876,43.4295,40.8214,102.009,30.7179,34.3941,32.8626
0.2,0.6,0.6,0.2,0.6,7.744,6.354,10.86,40.8682,31.8965,114.036,26.5056,35.8859,35.3122
0.2,0.6,0.6,0.2,0.8,7.312,5.746,11.9,35.654,26.5987,129.269,21.9351,36.7647,36.6439
0.2,0.6,0.6,0.2,1.0,7.496,5.002,12.46,37.489,20.2745,136.662,19.7866,41.6391,32.466
0.2,0.6,0.6,0.4,0.2,9.372,8.33,7.256,57.1118,54.4901,60.5916,43.1355,34.2272,27.6448
0.2,0.6,0.6,0.4,0.4,9.264,7.042,8.652,52.4632,41.6034,76.9809,33.1773,41.3686,31.0347
0.2,0.6,0.6,0.4,0.6,9.204,6.458,9.296,51.9302,33.1545,81.2829,30.7621,44.0637,33.0946
0.2,0.6,0.6,0.4,0.8,9.164,5.854,9.94,51.7566,25.5237,91.6156,27.3807,47.7093,31.5664
0.2,0.6,0.6,0.4,1.0,9.022,5.182,10.754,50.8472,20.6221,97.749,24.2966,49.5505,32.6481
0.2,0.6,0.6,0.6,0.2,10.416,8.272,6.27,62.4278,62.2866,45.0071,46.6381,35.3484,24.2571
0.2,0.6,0.6,0.6,0.4,10.398,7.47,7.09,62.2641,47.1835,51.036,40.536,40.5473,29.7793
0.2,0.6,0.6,0.6,0.6,10.302,6.684,7.972,62.3675,35.6514,60.3199,36.6948,44.6337,30.6064
0.2,0.6,0.6,0.6,0.8,10.356,5.906,8.696,64.354,27.2877,65.8874,32.8812,49.0022,30.4563
0.2,0.6,0.6,0.6,1.0,10.378,5.458,9.122,64.4841,26.373,69.8348,30.9488,49.8336,29.9761
0.2,0.6,0.6,0.8,0.2,11.176,8.574,5.208,72.6784,60.3292,32.9627,49.488,35.296,23.3353
0.2,0.6,0.6,0.8,0.4,11.24,7.696,6.022,74.1587,45.8834,39.1759,46.2976,38.6039,26.5939
0.2,0.6,0.6,0.8,0.6,11.338,6.776,6.844,72.3204,39.7814,46.9856,39.6971,44.3174,27.5461
0.2,0.6,0.6,0.8,0.8,11.354,6.272,7.332,77.9325,28.0942,51.7613,34.8835,50.0886,27.2382
0.2,0.6,0.6,0.8,1.0,11.6,5.602,7.756,80.1403,25.1339,51.9123,35.2834,51.6096,25.6181
0.2,0.6,0.6,1.0,0.2,11.894,8.646,4.418,86.5799,60.5618,23.4502,53.4213,33.0003,19.3867
0.2,0.6,0.6,1.0,0.4,11.908,7.852,5.198,85.6188,51.6053,26.592,50.5214,36.6475,22.0274
0.2,0.6,0.6,1.0,0.6,12.2,6.87,5.888,86.2525,36.8227,34.3161,45.1703,42.6196,24.6187
0.2,0.6,0.6,1.0,0.8,12.366,6.042,6.55,98.0121,26.8139,38.757,38.2591,49.6039,21.4498
0.2,0.6,0.6,1.0,1.0,12.306,5.502,7.15,90.1887,25.1242,43.1698,37.1567,50.6354,24.0708
0.2,0.6,0.8,0.2,0.2,7.27,8.642,9.046,35.929,56.4026,105.956,34.3153,24.8433,32.8021
0.2,0.6,0.8,0.2,0.4,7.09,7.862,10.006,35.9899,43.8627,106.03,30.5535,32.1678,35.4417
0.2,0.6,0.8,0.2,0.6,7.05,6.864,11.044,32.5326,37.3682,118.014,25.8505,34.8735,36.4228
0.2,0.6,0.8,0.2,0.8,6.95,5.902,12.106,30.9133,29.0385,127.117,22.8047,38.4322,36.3331
0.2,0.6,0.8,0.2,1.0,6.616,5.556,12.786,25.9805,22.588,145.387,18.1939,37.1241,38.8086
0.2,0.6,0.8,0.4,0.2,8.588,8.932,7.438,47.6496,57.7709,68.8278,40.7876,33.4033,29.7894
0.2,0.6,0.8,0.4,0.4,8.57,8.014,8.374,44.5462,50.7593,72.1705,35.4549,37.602,34.3094
0.2,0.6,0.8,0.4,0.6,8.312,7.08,9.566,43.7822,36.9154,85.3844,29.969,41.5585,36.5358
0.2,0.6,0.8,0.4,0.8,8.44,6.2,10.318,44.6998,26.3086,97.1953,26.485,47.7516,32.7659
0.2,0.6,0.8,0.4,1.0,8.22,5.784,10.954,40.0637,26.4302,104.016,25.8011,45.1564,34.8918
0.2,0.6,0.8,0.6,0.2,9.22,9.418,6.32,49.8192,69.6666,47.8132,45.6193,32.4605,29.375
0.2,0.6,0.8,0.6,0.4,9.118,8.336,7.504,50.6333,48.3238,60.3226,39.5174,38.8582,33.0888
0.2,0.6,0.8,0.6,0.6,9.324,7.396,8.238,51.498,44.5042,61.1677,35.9276,41.3376,35.2543
0.2,0.6,0.8,0.6,0.8,9.372,6.53,9.056,53.4164,30.5662,75.2434,30.7824,47.3238,33.3851
0.2,0.6,0.8,0.6,1.0,9.276,6.208,9.474,52.8696,32.3013,73.2799,31.2992,46.7146,33.8651
0.2,0.6,0.8,0.8,0.2,10.186,9.482,5.29,62.5605,65.3163,36.6151,49.1386,33.6133,26.1064
0.2,0.6,0.8,0.8,0.4,10.13,8.628,6.2,63.9129,58.9195,37.8958,48.2669,35.2164,27.2569
0.2,0.6,0.8,0.8,0.6,10.24,7.6,7.118,68.0385,41.1743,44.9299,41.8998,42.9877,29.1455
0.2,0.6,0.8,0.8,0.8,10.302,6.868,7.788,62.6401,36.7801,51.8628,37.1021,45.5712,32.7896
0.2,0.6,0.8,0.8,1.0,10.422,6.24,8.296,67.2504,28.5796,58.9062,33.5919,49.7786,30.3657
0.2,0.6,0.8,1.0,0.2,10.508,9.938,4.512,71.7494,73.1084,22.9838,56.248,29.6793,21.2563
0.2,0.6,0.8,1.0,0.4,10.828,8.816,5.314,73.9223,57.8699,28.9453,50.7799,34.5772,25.3785
0.2,0.6,0.8,1.0,0.6,11.1,7.784,6.074,74.6433,46.9432,35.1508,44.5287,40.223,27.984
0.2,0.6,0.8,1.0,0.8,11.338,7.024,6.596,82.2002,37.7309,38.0689,42.7334,43.9505,25.4205
0.2,0.6,0.8,1.0,1.0,11.094,6.542,7.322,78.6545,29.4231,46.0905,38.1093,48.6651,27.246
0.2,0.6,1.0,0.2,0.2,6.55,9.49,8.918,27.7951,72.4107,91.6506,34.8422,23.7386,36.5954
0.2,0.6,1.0,0.2,0.4,6.596,8.348,10.014,27.9727,54.8766,102.727,31.227,28.3283,38.7606
0.2,0.6,1.0,0.2,0.6,6.172,7.468,11.318,25.3932,39.1513,121.873,24.4364,31.344,42.1154
0.2,0.6,1.0,0.2,0.8,6.244,6.588,12.126,26.5055,32.9121,126.138,22.5817,36.1395,39.6051
0.2,0.6,1.0,0.2,1.0,6.168,5.948,12.842,25.607,25.0634,137.44,18.9787,37.712,40.3585
0.2,0.6,1.0,0.4,0.2,7.656,9.852,7.45,40.7271,66.964,62.244,41.478,32.3996,32.2591
0.2,0.6,1.0,0.4,0.4,7.766,8.544,8.648,38.1676,55.1023,75.9079,36.3079,35.1419,35.0656
0.2,0.6,1.0,0.4,0.6,7.65,7.776,9.532,37.5306,42.3625,86.534,30.4004,39.2407,38.2497
0.2,0.6,1.0,0.4,0.8,7.634,6.962,10.362,37.0742,34.6218,97.3537,27.1203,43.3251,36.134
0.2,0.6,1.0,0.4,1.0,7.492,6.214,11.252,36.6633,28.0443,103.315,24.3895,45.5832,37.1203
0.2,0.6,1.0,0.6,0.2,8.45,10.218,6.29,44.8252,75.3692,45.6773,44.8115,31.5927,31.7643
0.2,0.6,1.0,0.6,0.4,8.496,8.882,7.58,46.1022,55.5953,60.2561,38.8823,37.862,33.3832
0.2,0.6,1.0,0.6,0.6,8.722,8.158,8.078,47.5518,46.2495,63.3987,37.036,39.172,36.2963
0.2,0.6,1.0,0.6,0.8,8.528,7.232,9.198,47.4722,38.3629,69.7904,32.8532,44.5526,35.8858
0.2,0.6,1.0,0.6,1.0,8.51,6.632,9.816,48.539,30.3132,76.1865,28.7652,48.7133,36.1065
0.2,0.6,1.0,0.8,0.2,9.288,10.438,5.232,53.3357,81.902,30.2346,52.0159,28.6405,27.7118
0.2,0.6,1.0,0.8,0.4,9.408,9.248,6.302,55.2721,62.259,40.3475,44.4156,35.6902,32.0592
0.2,0.6,1.0,0.8,0.6,9.48,8.27,7.208,55.9174,48.0492,46.6941,40.8381,40.9801,33.9558
0.2,0.6,1.0,0.8,0.8,9.486,7.404,8.068,53.9778,40.5258,56.5405,36.685,44.5981,34.2991
0.2,0.6,1.0,0.8,1.0,9.386,6.934,8.638,52.6263,36.9836,60.5521,35.2119,44.8975,35.9139
0.2,0.6,1.0,1.0,0.2,9.846,10.568,4.544,59.5975,82.4062,23.3668,54.0676,27.7513,26.6002
0.2,0.6,1.0,1.0,0.4,9.824,9.654,5.48,60.6984,66.6636,29.216,51.2476,31.9263,29.6414
0.2,0.6,1.0,1.0,0.6,10.008,8.7,6.25,60.1362,55.1924,36.1077,46.4814,37.4168,31.488
0.2,0.6,1.0,1.0,0.8,10.232,7.922,6.804,64.1144,45.535,39.4324,43.2967,40.9033,32.3634
0.2,0.6,1.0,1.0,1.0,10.504,7.11,7.344,72.1102,34.8757,43.4245,40.0747,44.9165,30.908
0.2,0.8,0.2,0.2,0.2,11.164,5.286,8.508,74.47,28.3088,98.0701,33.3418,35.0127,22.3254
0.2,0.8,0.2,0.2,0.4,10.656,4.776,9.526,69.685,24.7353,100.675,28.2013,39.7565,25.599
0.2,0.8,0.2,0.2,0.6,10.478,4.218,10.262,68.2099,18.4834,107.585,25.1802,43.3455,25.4398
0.2,0.8,0.2,0.2,0.8,10.282,3.624,11.052,64.0466,14.3393,118.466,20.6253,47.4001,24.6529
0.2,0.8,0.2,0.2,1.0,10.274,3.274,11.41,65.542,10.524,127.926,16.516,49.3985,23.194
0.2,0.8,0.2,0.4,0.2,12.548,5.442,6.968,89.7071,30.2912,64.6242,37.9156,41.4504,19.427
0.2,0.8,0.2,0.4,0.4,12.348,4.42,8.19,90.8406,19.2942,74.03,30.3505,49.2223,19.4491
0.2,0.8,0.2,0.4,0.6,12.368,4.114,8.476,88.0687,17.9208,76.1056,28.7656,50.4357,20.8554
0.2,0.8,0.2,0.4,0.8,12.178,3.576,9.204,88.0224,12.8619,83.0044,24.1157,54.2081,20.8362
0.2,0.8,0.2,0.4,1.0,12.098,3.234,9.626,84.3691,11.4181,89.5011,20.8067,57.9145,19.739
0.2,0.8,0.2,0.6,0.2,13.556,5.496,5.906,109.257,29.8377,41.3759,43.0523,41.7778,16.0387
0.2,0.8,0.2,0.6,0.4,13.394,4.666,6.898,104.416,21.762,51.9074,33.2741,51.0323,17.7554
0.2,0.8,0.2,0.6,0.6,13.668,4.194,7.096,105.529,18.2609,53.7944,31.9523,51.7293,18.6306
0.2,0.8,0.2,0.6,0.8,13.5,3.634,7.824,101.261,13.9479,59.9249,27.1994,57.6092,18.729
0.2,0.8,0.2,0.6,1.0,13.496,3.246,8.216,104.25,10.6027,67.7448,22.9278,60.6181,16.2594
0.2,0.8,0.2,0.8,0.2,14.674,5.446,4.838,127.23,27.9109,31.7392,42.6226,42.3218,12.7197
0.2,0.8,0.2,0.8,0.4,14.61,4.716,5.632,121.954,24.4603,37.3793,38.903,46.1488,14.1558
0.2,0.8,0.2,0.8,0.6,14.69,4.154,6.114,124.407,16.6957,38.7425,33.0719,53.6647,14.4453
0.2,0.8,0.2,0.8,0.8,14.786,3.582,6.59,120.85,14.2558,45.2524,29.1749,56.0965,15.6539
0.2,0.8,0.2,0.8,1.0,14.784,3.32,6.854,120.514,12.683,47.9205,26.3719,58.6578,15.5158
0.2,0.8,0.2,1.0,0.2,15.554,5.29,4.114,140.508,28.0099,21.8848,45.4823,38.3576,12.0631
0.2,0.8,0.2,1.0,0.4,15.638,4.684,4.636,146.512,23.0583,24.9093,39.699,42.0123,12.1533
0.2,0.8,0.2,1.0,0.6,15.516,4.16,5.282,142.034,18.7238,28.271,37.759,45.6919,13.1392
0.2,0.8,0.2,1.0,0.8,15.704,3.654,5.6,137.644,15.1486,31.0621,33.7351,50.7992,14.6429
0.2,0.8,0.2,1.0,1.0,15.772,3.24,5.946,146.076,10.0064,35.4139,27.155,55.5207,12.6803
0.2,0.8,0.4,0.2,0.2,9.894,6.252,8.812,63.7022,32.4093,100.91,34.5037,34.9299,23.1597
0.2,0.8,0.4,0.2,0.4,9.706,5.584,9.668,57.9875,30.3516,94.9356,31.2803,38.7579,29.4287
0.2,0.8,0.4,0.2,0.6,9.474,4.972,10.512,55.0073,23.1776,116.535,26.5243,37.4202,29.7999
0.2,0.8,0.4,0.2,0.8,9.23,4.522,11.206,54.0813,16.4945,123.106,21.7955,45.9525,26.5155
0.2,0.8,0.4,0.2,1.0,9.22,3.998,11.74,54.4244,15.6293,122.525,20.301,45.0433,29.4704
0.2,0.8,0.4,0.4,0.2,11.33,6.414,7.214,73.9931,38.5918,62.7898,40.334,39.2759,23.807
0.2,0.8,0.4,0.4,0.4,11.138,5.726,8.094,72.7284,29.6703,78.3018,34.8114,41.2776,24.6651
0.2,0.8,0.4,0.4,0.6,10.96,5.298,8.7,69.5255,22.386,83.7014,30.3226,49.9319,23.0435
0.2,0.8,0.4,0.4,0.8,10.93,4.532,9.496,67.953,19.5481,85.2244,28.0834,51.2292,25.429
0.2,0.8,0.4,0.4,1.0,10.872,4.138,9.948,70.1599,15.6342,86.9873,25.1961,55.7128,23.8048
0.2,0.8,0.4,0.6,0.2,12.182,6.668,6.108,91.4277,41.605,42.1967,44.7279,39.9983,18.7634
0.2,0.8,0.4,0.6,0.4,12.292,5.95,6.716,88.1951,30.244,49.819,39.8323,44.7404,22.4026
0.2,0.8,0.4,0.6,0.6,12.368,5.304,7.286,92.9785,24.7451,51.383,36.427,48.3394,21.7846
0.2,0.8,0.4,0.6,0.8,12.266,4.656,8.036,92.0634,18.9516,59.157,31.8151,53.4012,20.802
0.2,0.8,0.4,0.6,1.0,12.03,4.268,8.66,85.1153,16.906,69.1868,27.6312,55.2407,22.6284
0.2,0.8,0.4,0.8,0.2,13.12,6.852,4.986,99.7972,37.8298,36.607,45.9557,39.4005,18.6312
0.2,0.8,0.4,0.8,0.4,13.266,5.99,5.702,104.308,30.8636,34.426,43.7802,43.5504,18.975
0.2,0.8,0.4,0.8,0.6,13.172,5.282,6.504,105.525,22.8762,41.5531,37.0877,49.5845,19.4548
0.2,0.8,0.4,0.8,0.8,13.3,4.748,6.91,104.403,19.2229,45.8376,32.679,55.013,18.6807
0.2,0.8,0.4,0.8,1.0,13.348,4.202,7.408,106.291,15.5403,48.9314,30.671,56.1403,18.9114
0.2,0.8,0.4,1.0,0.2,13.962,6.78,4.216,114.646,36.3242,24.6066,49.9656,37.4611,15.8893
0.2,0.8,0.4,1.0,0.4,14.124,6.01,4.824,124.377,30.7554,22.482,45.9947,40.4126,15.8895
0.2,0.8,0.4,1.0,0.6,14.262,5.4,5.296,127.28,24.7094,27.0986,41.2617,44.8061,15.4926
0.2,0.8,0.4,1.0,0.8,14.112,5.0,5.846,127.266,18.5892,30.2267,37.3487,49.376,16.3387
0.2,0.8,0.4,1.0,1.0,14.082,4.486,6.39,121.723,15.1441,37.8135,32.1104,54.7876,16.8662
0.2,0.8,0.6,0.2,0.2,8.948,7.376,8.634,53.336,41.6579,95.6113,36.9715,30.9268,27.9034
0.2,0.8,0.6,0.2,0.4,8.686,6.274,9.998,50.1838,30.1432,112.238,30.3868,37.1417,27.2931
0.2,0.8,0.6,0.2,0.6,8.658,5.644,10.656,47.6323,27.2357,113.649,27.5153,38.8821,30.4484
0.2,0.8,0.6,0.2,0.8,8.39,4.992,11.576,44.9638,18.9057,122.654,22.5442,44.0294,31.2691
0.2,0.8,0.6,0.2,1.0,8.318,4.57,12.07,45.6442,17.4239,129.039,20.644,44.9196,29.4871
0.2,0.8,0.6,0.4,0.2,10.212,7.392,7.354,62.8488,45.822,62.169,43.57,35.2495,26.865
0.2,0.8,0.6,0.4,0.4,10.06,6.558,8.34,60.1768,35.0808,71.4794,35.4614,43.202,29.0724
0.2,0.8,0.6,0.4,0.6,10.034,5.888,9.036,60.3375,29.258,76.7482,33.4808,44.8685,29.5832
0.2,0.8,0.6,0.4,0.8,10.036,5.13,9.792,60.3835,20.4019,94.8304,26.0254,50.5225,26.7485
0.2,0.8,0.6,0.4,1.0,9.746,4.838,10.374,56.1217,18.1881,95.457,24.8906,54.009,27.3212
0.2,0.8,0.6,0.6,0.2,11.16,7.652,6.146,73.3251,46.5801,44.2372,46.8534,38.201,23.9788
0.2,0.8,0.6,0.6,0.4,11.13,6.902,6.926,73.1033,37.6236,51.5637,41.4276,42.1379,26.3935
0.2,0.8,0.6,0.6,0.6,11.232,6.078,7.648,78.2106,31.9879,55.2746,38.064,45.2842,25.0195
0.2,0.8,0.6,0.6,0.8,10.848,5.662,8.448,69.1873,26.7052,67.2658,32.3734,50.1945,26.9573
0.2,0.8,0.6,0.6,1.0,11.128,4.9,8.93,76.6449,18.9359,68.5983,29.7643,54.9348,24.3156
0.2,0.8,0.6,0.8,0.2,12.044,7.828,5.086,84.1985,48.9884,32.7241,50.717,34.8299,22.602
0.2,0.8,0.6,0.8,0.4,12.254,6.936,5.768,87.0716,38.1963,37.3489,44.892,42.2073,22.6965
0.2,0.8,0.6,0.8,0.6,12.148,6.318,6.492,91.8979,27.7684,44.1142,37.3937,49.5743,22.246
0.2,0.8,0.6,0.8,0.8,12.184,5.762,7.012,90.2506,26.9553,45.7714,37.7553,49.096,22.7644
0.2,0.8,0.6,0.8,1.0,11.962,5.31,7.686,88.0166,20.8556,52.4202,34.3605,52.3688,23.7288
0.2,0.8,0.6,1.0,0.2,12.956,7.884,4.118,103.746,47.4655,20.2686,54.3175,34.1194,16.9275
0.2,0.8,0.6,1.0,0.4,12.876,6.946,5.136,102.401,35.939,28.4464,47.2498,40.9367,19.5244
0.2,0.8,0.6,1.0,0.6,12.958,6.452,5.548,105.495,30.3003,27.9716,46.4719,42.3056,20.4432
0.2,0.8,0.6,1.0,0.8,13.0,5.704,6.254,98.1283,26.4012,37.2239,39.4068,49.1944,21.6264
0.2,0.8,0.6,1.0,1.0,12.96,5.276,6.722,96.4513,20.4808,45.2913,34.989,53.56,21.4436
0.2,0.8,0.8,0.2,0.2,8.198,7.91,8.85,43.9507,47.8416,97.226,36.9437,29.6209,30.0306
0.2,0.8,0.8,0.2,0.4,7.904,6.962,10.092,40.0789,38.9505,108.689,31.0905,32.572,33.5827
0.2,0.8,0.8,0.2,0.6,7.656,6.26,11.042,38.8834,30.0485,118.241,27.0976,38.0045,32.4159
